BodyType,Make,GenModel,Model,YearFirstUsed,YearManufacture,LicenceStatus,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,1994,1994,Licensed,0,0,1,1,1,1,1,3,3,4
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX,1994,1994,SORN,3,3,2,2,2,2,2,3,3,3
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,[x],1996,SORN,1,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,[x],1995,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,[x],1995,SORN,1,1,1,1,1,1,1,1,1,0
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,2000,2000,Licensed,0,0,0,1,1,0,2,1,2,2
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,2000,2000,SORN,1,1,0,0,0,1,0,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,1999,1998,Licensed,0,0,0,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,1999,1998,SORN,1,1,1,0,0,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,1997,1997,Licensed,3,0,4,4,5,5,5,9,16,22
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,1997,1997,SORN,23,27,23,24,24,24,25,26,21,20
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,1996,[x],Licensed,1,0,1,1,1,0,0,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,1996,[x],SORN,0,0,0,0,0,1,1,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,1996,1996,Licensed,4,4,5,6,8,8,11,18,26,35
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,1996,1996,SORN,32,32,36,36,37,38,44,39,45,40
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,1995,1995,Licensed,6,6,8,6,8,11,13,12,18,25
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,1995,1995,SORN,35,37,39,42,40,37,42,46,47,47
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,1994,1994,Licensed,1,1,0,0,3,2,2,5,7,8
Cars,FIAT,FIAT PUNTO,PUNTO 90 ELX CABRIO,1994,1994,SORN,12,12,13,12,11,13,12,11,9,8
Cars,FIAT,FIAT PUNTO,PUNTO ABARTH 16V,2003,2003,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ABARTH 16V,2003,2003,SORN,1,1,1,1,1,1,1,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO ABARTH 16V,2003,2002,Licensed,0,0,0,1,0,1,0,0,1,0
Cars,FIAT,FIAT PUNTO,PUNTO ABARTH 16V,2003,2002,SORN,1,1,1,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2010,Licensed,0,0,1,0,0,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2010,SORN,1,1,0,0,0,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2008,Licensed,9,9,9,9,12,17,16,16,18,19
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2008,SORN,2,2,2,4,2,1,2,1,1,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2007,Licensed,35,40,49,65,79,83,99,105,112,117
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2007,SORN,10,10,8,11,8,11,6,3,1,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2006,Licensed,35,47,57,82,110,133,148,154,163,174
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2006,SORN,15,17,16,18,10,8,8,7,3,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2005,Licensed,0,0,0,0,1,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2005,SORN,1,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2004,Licensed,0,1,1,4,7,8,10,10,15,17
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2004,SORN,1,1,1,2,1,1,1,3,3,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2003,Licensed,6,8,11,17,23,44,70,101,150,199
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2003,SORN,22,22,23,26,27,26,26,27,21,8
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2002,Licensed,2,3,4,5,12,21,55,83,137,185
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,[x],2002,SORN,21,21,20,23,26,24,26,34,34,28
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2011,2011,Licensed,1,1,1,1,1,2,2,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2011,2011,SORN,1,1,1,1,1,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2009,2009,Licensed,24,27,32,33,36,38,40,40,44,43
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2009,2009,SORN,1,3,1,1,1,2,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2008,2008,Licensed,3360,4023,4755,5593,6323,6887,7345,7659,7899,8158
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2008,2008,SORN,493,467,469,466,369,302,250,184,140,72
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2007,2007,Licensed,6363,7791,9590,11907,14011,16016,17658,18729,19557,20307
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2007,2007,SORN,1344,1320,1362,1325,1144,965,808,601,392,235
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2006,2006,Licensed,3120,3986,5082,6877,8713,10622,12231,13465,14425,15228
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2006,2006,SORN,1075,1101,1151,1146,1025,905,829,630,391,242
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2005,2005,Licensed,3,5,6,7,10,13,15,16,20,24
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2005,2005,SORN,0,0,0,0,0,1,1,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2004,2004,Licensed,2,5,10,10,13,19,30,39,43,48
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2004,2004,SORN,4,4,2,2,2,4,2,3,3,3
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2004,2003,Licensed,12,16,17,23,38,49,73,97,130,162
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2004,2003,SORN,17,17,18,19,16,19,15,17,11,3
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2004,2002,Licensed,0,0,0,0,0,0,0,0,1,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2003,2003,Licensed,328,472,678,1087,1649,2550,4011,5929,7993,10029
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2003,2003,SORN,883,890,922,939,942,978,988,1035,883,601
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2003,2002,Licensed,0,0,0,1,1,1,1,1,2,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2003,2002,SORN,0,1,1,0,0,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2002,2002,Licensed,266,368,511,826,1229,1976,3178,5057,7311,9638
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE,2002,2002,SORN,848,854,875,919,940,993,1051,1129,929,698
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 16V,[x],2004,Licensed,0,0,0,0,0,0,0,1,1,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 16V,[x],2002,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 16V,2004,2004,Licensed,17,22,26,45,65,98,146,194,244,264
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 16V,2004,2004,SORN,11,12,15,20,16,17,16,16,7,5
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 16V,2003,2003,Licensed,0,0,0,1,8,13,16,24,31,39
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 16V,2003,2003,SORN,4,4,4,4,4,5,2,4,2,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,[x],2008,Licensed,0,0,0,0,0,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,[x],2008,SORN,0,0,0,1,1,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,[x],2007,Licensed,5,7,8,10,9,10,12,11,14,14
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,[x],2007,SORN,1,0,0,0,0,1,1,2,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,[x],2006,Licensed,0,0,0,2,2,3,8,10,10,10
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,[x],2006,SORN,2,2,2,2,2,2,2,2,2,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,[x],2005,Licensed,1,1,2,5,9,10,11,10,12,14
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,[x],2005,SORN,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,[x],2004,Licensed,40,51,73,123,184,264,344,451,536,607
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,[x],2004,SORN,42,42,50,49,50,52,57,38,40,18
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,[x],2003,Licensed,6,12,16,21,32,52,78,112,144,169
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,[x],2003,SORN,20,19,15,16,14,16,18,16,11,8
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,2006,2006,Licensed,911,1162,1499,2042,2637,3261,3960,4514,4891,5180
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,2006,2006,SORN,382,385,403,405,363,348,313,270,168,110
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,2005,2005,Licensed,950,1214,1604,2240,3029,4009,5099,6066,6820,7415
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,2005,2005,SORN,525,531,553,577,536,495,482,444,275,166
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,2005,2004,Licensed,1,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,2004,2004,Licensed,1488,2031,2844,4293,6208,8802,12150,15723,18890,21277
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,2004,2004,SORN,1577,1605,1695,1756,1680,1705,1713,1598,1194,724
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,2003,2003,Licensed,478,663,944,1436,2161,3268,4852,6769,8592,10099
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,2003,2003,SORN,724,732,744,785,773,829,816,853,673,445
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,2002,2002,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V,2002,2002,SORN,0,0,0,0,0,0,0,0,1,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V SEMI-AUTO,2004,2004,Licensed,10,11,17,21,28,37,50,63,76,93
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V SEMI-AUTO,2004,2004,SORN,6,6,6,6,6,8,8,11,11,4
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V SEMI-AUTO,2003,2003,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE 8V SEMI-AUTO,2003,2003,SORN,0,0,0,0,0,0,1,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,[x],2008,Licensed,0,1,4,2,3,3,4,5,5,5
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,[x],2008,SORN,0,1,0,1,1,1,1,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,[x],2007,Licensed,1,1,1,1,1,1,1,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,[x],2006,Licensed,1,1,1,1,2,2,2,1,2,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,[x],2006,SORN,1,1,1,1,0,0,0,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,2009,2009,Licensed,9,10,10,12,13,15,14,17,15,17
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,2009,2009,SORN,0,0,0,0,0,0,0,0,1,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,2008,2008,Licensed,178,223,271,340,395,452,491,527,550,570
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,2008,2008,SORN,29,34,33,31,28,25,26,15,11,5
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,2007,2007,Licensed,130,174,233,310,381,453,521,550,606,631
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,2007,2007,SORN,51,43,42,48,43,37,24,28,11,4
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,2006,2006,Licensed,80,106,151,200,282,334,440,517,550,598
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE M-JET,2006,2006,SORN,53,51,56,56,50,59,54,29,20,11
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE MULTI-JET,[x],2005,Licensed,0,0,0,0,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE MULTI-JET,[x],2004,Licensed,1,1,1,1,1,2,3,3,5,5
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE MULTI-JET,[x],2004,SORN,1,1,1,1,1,1,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE MULTI-JET,[x],2003,Licensed,0,0,0,0,1,1,2,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE MULTI-JET,2007,2007,Licensed,0,0,1,1,2,2,2,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE MULTI-JET,2007,2007,SORN,0,0,1,0,0,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE MULTI-JET,2005,2005,Licensed,6,6,8,10,12,18,22,26,29,30
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE MULTI-JET,2005,2005,SORN,1,1,0,0,1,1,1,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE MULTI-JET,2004,2004,Licensed,22,38,49,70,100,141,213,283,342,371
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE MULTI-JET,2004,2004,SORN,33,30,31,30,32,32,26,22,11,12
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE MULTI-JET,2003,2003,Licensed,13,18,24,38,51,71,104,154,212,245
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE MULTI-JET,2003,2003,SORN,20,22,22,21,21,22,23,22,17,15
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,[x],2008,Licensed,1,1,0,1,1,1,1,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,[x],2008,SORN,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,[x],2007,Licensed,0,1,2,2,3,3,3,3,3,3
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,[x],2007,SORN,1,0,0,1,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,[x],2006,Licensed,2,3,5,8,7,12,13,13,15,18
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,[x],2006,SORN,1,1,1,1,2,0,1,2,1,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,[x],2005,Licensed,0,0,0,0,0,0,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,[x],2004,Licensed,0,0,0,0,0,3,3,3,2,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,[x],2003,Licensed,1,1,1,1,3,3,8,14,19,20
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,[x],2003,SORN,3,3,3,3,2,1,2,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,[x],2002,Licensed,0,0,0,0,0,1,4,6,9,18
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,[x],2002,SORN,2,2,2,3,3,3,3,4,3,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2017,2005,Licensed,0,0,0,1,1,0,1,[z],[z],[z]
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2017,2005,SORN,0,0,0,0,0,1,0,[z],[z],[z]
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2009,2009,Licensed,3,3,4,4,4,4,4,3,4,4
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2009,2009,SORN,0,1,0,0,0,0,0,1,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2008,2008,Licensed,163,205,244,292,335,363,385,393,402,415
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2008,2008,SORN,25,24,24,26,20,12,15,13,10,3
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2007,2007,Licensed,486,644,796,1046,1260,1497,1662,1757,1830,1935
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2007,2007,SORN,133,122,133,140,124,91,88,74,59,29
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2006,2006,Licensed,561,785,1076,1444,1894,2407,2865,3173,3450,3703
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2006,2006,SORN,322,305,308,334,316,276,222,195,133,64
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2005,2005,Licensed,0,0,0,0,0,0,0,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2004,2004,Licensed,2,3,3,4,4,4,7,10,11,15
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2004,2004,SORN,0,0,0,1,2,3,1,1,2,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2004,2003,Licensed,0,0,0,1,3,4,10,13,17,22
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2004,2003,SORN,2,2,2,1,1,0,0,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2004,2002,Licensed,1,1,1,1,1,1,1,1,2,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2003,2003,Licensed,121,172,275,454,690,1085,1679,2475,3375,4124
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2003,2003,SORN,374,379,403,417,421,450,460,482,373,253
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2003,2002,Licensed,0,0,0,0,0,0,1,2,2,4
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2003,2002,SORN,1,1,1,1,1,1,1,1,1,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2002,2002,Licensed,83,122,171,279,432,725,1161,1803,2594,3469
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT,2002,2002,SORN,349,352,365,386,390,389,416,449,385,270
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,[x],2007,Licensed,0,0,0,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,[x],2005,Licensed,0,0,0,0,0,1,1,1,0,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,[x],2004,Licensed,0,0,0,1,0,1,1,2,2,3
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,[x],2004,SORN,0,0,0,0,1,0,0,0,1,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,2009,2009,Licensed,0,0,0,1,1,1,2,2,2,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,2008,2008,Licensed,42,48,57,64,73,76,86,91,94,97
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,2008,2008,SORN,5,6,5,4,3,3,3,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,2007,2007,Licensed,85,106,140,183,215,236,260,273,286,292
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,2007,2007,SORN,21,19,18,16,18,13,12,8,4,3
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,2006,2006,Licensed,0,0,0,0,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,2005,2005,Licensed,35,46,66,100,141,183,251,307,353,374
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,2005,2005,SORN,47,47,47,44,45,43,41,37,23,14
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,2004,2004,Licensed,70,98,133,211,312,443,623,786,953,1095
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,2004,2004,SORN,108,109,107,117,114,108,103,114,86,48
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,2003,2003,Licensed,22,29,40,69,98,158,247,335,430,523
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 16V,2003,2003,SORN,55,59,61,63,64,63,66,72,51,30
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,[x],2007,Licensed,0,0,0,0,1,0,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,[x],2006,Licensed,0,0,0,0,0,0,1,0,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,[x],2006,SORN,1,1,1,1,1,1,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,[x],2005,Licensed,0,0,0,1,1,1,3,5,7,7
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,[x],2005,SORN,0,0,0,0,1,0,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,[x],2004,Licensed,2,2,3,4,7,10,13,14,17,16
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,[x],2004,SORN,6,6,6,7,5,2,2,4,2,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,[x],2003,Licensed,1,1,1,1,1,2,3,4,5,6
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,[x],2003,SORN,1,1,1,1,1,1,0,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2008,2008,Licensed,83,98,114,136,157,167,180,186,193,193
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2008,2008,SORN,14,12,15,13,6,1,2,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2007,2007,Licensed,110,138,175,207,226,255,290,293,302,314
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2007,2007,SORN,30,28,21,19,15,19,13,12,7,2
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2006,2006,Licensed,107,143,191,260,322,386,459,517,550,585
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2006,2006,SORN,48,44,46,43,41,43,36,31,23,16
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2006,2005,Licensed,0,0,0,0,0,0,0,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2006,2005,SORN,0,0,0,0,1,1,1,0,0,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2005,2005,Licensed,261,351,471,686,931,1278,1696,1992,2263,2451
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2005,2005,SORN,196,201,210,234,225,214,195,175,129,73
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2004,2004,Licensed,313,414,590,942,1446,2156,3048,3973,4837,5463
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2004,2004,SORN,491,509,532,577,555,579,576,575,393,245
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2003,2003,Licensed,57,80,119,200,315,532,828,1170,1543,1842
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT 8V,2003,2003,SORN,176,174,179,188,196,205,205,216,153,98
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT JTD,[x],2002,Licensed,0,0,0,0,0,0,1,1,6,9
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT JTD,[x],2002,SORN,1,1,1,1,1,1,1,2,1,0
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT JTD,[x],2001,SORN,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT JTD,2003,2003,Licensed,0,0,0,0,0,0,1,1,0,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT JTD,2003,2002,Licensed,0,0,0,0,0,0,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT JTD,2002,2002,Licensed,1,1,1,1,1,1,2,5,6,8
Cars,FIAT,FIAT PUNTO,PUNTO ACTIVE SPORT JTD,2002,2002,SORN,1,1,1,1,1,1,0,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO CABRIO 16V,[x],2000,Licensed,0,0,0,0,0,0,0,0,1,0
Cars,FIAT,FIAT PUNTO,PUNTO CABRIO 16V,[x],2000,SORN,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO CABRIO 16V,[x],1999,Licensed,1,1,1,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO CABRIO 16V,[x],1999,SORN,1,2,2,1,1,1,1,1,2,0
Cars,FIAT,FIAT PUNTO,PUNTO CABRIO 16V,[x],1997,SORN,1,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO CABRIO 16V,2004,1999,Licensed,1,1,1,1,1,1,1,1,1,1
Cars,FIAT,FIAT PUNTO,PUNTO CABRIO 16V,2002,1999,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,FIAT,FIAT PUNTO,PUNTO CABRIO 16V,2000,2000,Licensed,0,0,0,0,0,0,1,2,1,2
Cars,FIAT,FIAT PUNTO,PUNTO CABRIO 16V,2000,2000,SORN,3,3,3,3,3,3,3,3,4,3
Cars,FIAT,FIAT PUNTO,PUNTO CABRIO 16V,1999,1999,Licensed,5,6,6,7,10,11,12,17,24,34
