BodyType,Make,GenModel,Model,YearFirstUsed,YearManufacture,LicenceStatus,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2020,2020,Licensed,1,2,3,4,[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2019,2019,Licensed,11,16,19,24,23,[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2019,2019,SORN,4,4,3,0,0,[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2018,2018,Licensed,13,12,12,16,18,17,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2018,2018,SORN,6,4,4,2,1,0,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2017,2017,Licensed,44,42,43,43,46,51,53,[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2017,2017,SORN,6,9,10,5,5,5,3,[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2016,2016,Licensed,47,49,53,52,50,57,60,67,[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2016,2016,SORN,11,8,9,9,10,8,2,2,[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2015,2015,Licensed,79,76,88,87,89,103,105,108,124,[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2015,2015,SORN,15,19,13,14,13,4,4,6,1,[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2014,2014,Licensed,14,19,19,19,20,21,21,24,21,26
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN LP 610-4 S-A,2014,2014,SORN,11,10,8,9,8,8,6,6,6,3
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN PERFORMANTE LP640-4 SA,[x],2018,Licensed,1,1,1,1,1,1,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN PERFORMANTE LP640-4 SA,[x],2018,SORN,1,1,1,1,1,0,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN PERFORMANTE LP640-4 SA,[x],2017,SORN,1,1,1,1,1,0,0,[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN PERFORMANTE LP640-4 SA,2021,2021,Licensed,1,1,1,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN PERFORMANTE LP640-4 SA,2020,2020,Licensed,5,7,6,8,[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN PERFORMANTE LP640-4 SA,2019,2019,Licensed,93,97,106,107,120,[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN PERFORMANTE LP640-4 SA,2019,2019,SORN,19,16,15,16,7,[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN PERFORMANTE LP640-4 SA,2018,2018,Licensed,134,134,150,148,158,171,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN PERFORMANTE LP640-4 SA,2018,2018,SORN,30,23,19,24,19,10,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN PERFORMANTE LP640-4 SA,2017,2017,Licensed,17,17,19,18,19,21,26,[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN PERFORMANTE LP640-4 SA,2017,2017,SORN,7,7,6,6,3,2,0,[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN STERRATO S-A,2023,2023,Licensed,22,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN STERRATO S-A,2023,2023,SORN,2,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN STO 4X2 S-A,2023,2023,Licensed,46,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN STO 4X2 S-A,2023,2023,SORN,5,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN STO 4X2 S-A,2022,2022,Licensed,50,64,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN STO 4X2 S-A,2022,2022,SORN,24,13,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN STO 4X2 S-A,2021,2021,Licensed,20,19,28,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN STO 4X2 S-A,2021,2021,SORN,6,5,1,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN TECNICA 4X2 S-A,2023,2023,Licensed,63,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN TECNICA 4X2 S-A,2023,2023,SORN,3,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN V10 LP 610-4 AVIO SA,2018,2018,Licensed,1,1,0,1,1,1,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN V10 LP 610-4 AVIO SA,2017,2017,Licensed,2,3,3,0,2,2,4,[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN V10 LP 610-4 AVIO SA,2017,2017,SORN,2,1,0,2,2,2,0,[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN V10 LP 610-4 AVIO SA,2016,2016,Licensed,2,2,2,2,3,3,3,5,[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI HURACAN,HURACAN V10 LP 610-4 AVIO SA,2016,2016,SORN,2,2,2,2,2,2,2,0,[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],[x],Licensed,2,2,2,3,2,2,1,2,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],[x],SORN,0,0,0,0,1,1,2,1,1,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2022,Licensed,4,1,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2021,Licensed,3,3,0,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2021,SORN,2,2,0,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2020,Licensed,3,5,3,0,[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2020,SORN,1,0,0,0,[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2019,Licensed,2,4,2,1,1,[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2019,SORN,2,0,1,0,0,[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2018,Licensed,1,1,1,1,0,0,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2018,SORN,3,3,3,3,3,0,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2017,Licensed,2,1,3,2,2,3,0,[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2017,SORN,3,3,3,2,4,1,0,[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2016,Licensed,4,3,3,4,3,7,5,1,[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2016,SORN,6,6,5,5,5,0,0,0,[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2015,Licensed,5,3,6,4,5,7,4,2,1,[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2015,SORN,1,4,2,2,2,0,0,2,0,[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2014,Licensed,2,2,2,2,3,4,4,5,2,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2014,SORN,1,1,1,1,1,1,1,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2013,Licensed,1,1,0,1,1,0,2,4,3,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2013,SORN,2,2,2,1,1,1,1,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2012,Licensed,2,3,2,2,2,2,1,1,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2012,SORN,3,2,3,2,2,2,2,2,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2011,Licensed,2,2,2,1,1,2,2,2,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2011,SORN,1,1,1,2,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2010,Licensed,0,1,1,0,1,1,0,2,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2010,SORN,4,3,3,5,4,4,4,2,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2009,Licensed,2,3,1,2,0,0,0,0,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2009,SORN,3,2,4,3,4,2,2,2,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2008,Licensed,2,2,4,5,4,5,5,7,2,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2008,SORN,4,2,2,2,2,2,1,0,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2007,Licensed,1,2,2,0,1,0,1,1,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2007,SORN,2,1,1,2,1,2,1,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2006,Licensed,0,1,0,1,1,1,2,2,2,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2006,SORN,2,1,2,1,0,1,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2005,Licensed,0,0,0,0,0,0,0,0,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2004,Licensed,0,0,0,0,0,0,0,0,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2004,SORN,3,3,1,1,0,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2002,Licensed,0,0,0,1,0,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2002,SORN,1,1,1,0,0,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],2000,SORN,1,1,1,1,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1999,Licensed,0,0,0,0,0,1,1,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1999,SORN,1,1,1,1,1,0,0,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1998,Licensed,0,0,0,0,1,1,0,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1998,SORN,2,2,2,2,2,2,3,2,2,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1997,Licensed,0,0,0,0,0,1,1,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1997,SORN,1,1,1,1,1,0,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1996,Licensed,1,0,1,2,1,1,1,3,2,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1996,SORN,3,4,3,2,2,2,2,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1995,Licensed,0,1,0,2,1,2,1,1,2,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1995,SORN,4,3,4,2,2,1,2,2,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1994,Licensed,0,0,0,1,1,0,1,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1994,SORN,3,3,3,2,2,2,2,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1993,Licensed,0,0,1,1,1,1,2,2,1,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1993,SORN,2,2,1,1,1,1,1,1,2,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1992,Licensed,4,3,4,3,2,2,3,3,2,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1992,SORN,3,5,3,5,5,5,5,4,4,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1991,Licensed,1,2,0,0,1,1,3,2,2,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1991,SORN,9,8,10,9,8,8,7,6,6,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1990,Licensed,4,2,4,2,2,2,3,4,2,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1990,SORN,7,7,6,7,7,7,5,4,3,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1989,Licensed,1,1,3,2,1,1,0,1,2,6
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1989,SORN,16,17,15,14,15,14,14,14,10,7
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1988,Licensed,1,1,2,0,2,1,2,4,3,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1988,SORN,7,6,7,8,6,6,5,3,3,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1987,Licensed,1,2,1,1,2,2,1,3,3,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1987,SORN,7,6,7,7,6,6,6,4,3,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1986,Licensed,2,1,1,0,2,2,1,1,1,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1986,SORN,2,3,3,2,2,2,3,3,3,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1985,Licensed,1,1,0,1,1,2,4,2,3,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1985,SORN,5,6,7,6,5,5,2,3,2,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1984,Licensed,0,1,1,1,3,1,3,3,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1984,SORN,6,5,5,5,3,5,3,2,3,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1983,Licensed,2,5,3,2,2,3,5,4,4,5
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1983,SORN,6,6,8,10,11,10,8,9,6,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1982,Licensed,0,1,1,2,0,0,0,0,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1982,SORN,3,3,3,2,2,3,3,3,2,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1981,Licensed,1,0,0,0,0,0,1,0,1,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1981,SORN,2,2,2,2,2,2,2,2,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1980,Licensed,0,1,0,1,1,0,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1980,SORN,2,2,2,2,1,1,1,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1979,Licensed,3,2,3,2,0,0,1,1,2,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1979,SORN,1,2,1,2,2,2,1,1,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1978,Licensed,2,2,2,1,2,0,0,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1978,SORN,3,3,2,3,2,3,3,2,3,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1977,Licensed,5,5,7,5,5,4,2,1,1,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1977,SORN,2,2,1,2,2,2,3,4,4,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1976,Licensed,6,6,6,5,5,4,4,5,4,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1976,SORN,1,1,1,2,2,2,3,1,2,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1975,Licensed,4,3,4,4,4,4,4,3,3,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1975,SORN,3,3,3,3,3,3,4,4,3,5
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1974,Licensed,8,7,6,7,7,6,7,4,4,5
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1974,SORN,6,6,6,5,5,3,1,2,3,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1973,Licensed,4,4,4,4,4,3,3,5,3,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1973,SORN,2,2,1,1,1,2,2,0,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1972,Licensed,9,11,11,12,12,7,6,7,4,6
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1972,SORN,5,4,4,4,4,8,7,7,5,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1971,Licensed,6,4,7,6,5,5,3,3,0,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1971,SORN,2,2,1,1,2,1,2,1,2,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1970,Licensed,7,9,8,9,10,11,8,10,5,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1970,SORN,6,6,5,5,4,3,4,4,8,7
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1969,Licensed,8,9,10,6,5,7,5,3,2,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1969,SORN,10,10,8,10,10,7,7,6,6,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1968,Licensed,8,8,7,6,6,5,4,7,7,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1968,SORN,7,7,8,8,7,8,7,3,2,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1967,Licensed,7,8,10,7,10,7,5,6,5,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1967,SORN,6,6,5,6,5,5,7,6,6,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1966,Licensed,1,1,1,0,0,1,0,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1966,SORN,3,3,3,3,3,2,3,2,2,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,[x],1965,Licensed,1,1,1,1,1,1,1,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2023,2023,Licensed,66,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2023,2023,SORN,4,[z],[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2022,2022,Licensed,42,53,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2022,2022,SORN,11,7,[z],[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2021,2021,Licensed,24,25,30,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2021,2021,SORN,7,6,3,[z],[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2020,2020,Licensed,27,26,31,34,[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2020,2020,SORN,4,4,3,2,[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2020,2019,Licensed,0,0,0,1,[z],[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2019,2019,Licensed,25,27,28,31,36,[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2019,2019,SORN,2,1,3,5,2,[z],[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2018,2018,Licensed,88,90,98,106,118,135,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2018,2018,SORN,24,25,17,13,13,4,[z],[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2017,2017,Licensed,78,83,90,89,96,100,107,[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2017,2017,SORN,22,16,10,14,7,8,4,[z],[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2016,2016,Licensed,63,70,68,71,78,86,93,105,[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2016,2016,SORN,19,18,16,16,10,8,6,4,[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2016,2015,Licensed,0,1,0,1,1,1,1,1,[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2016,2015,SORN,0,0,1,0,0,0,0,0,[z],[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2015,2015,Licensed,40,45,42,41,43,51,51,60,68,[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2015,2015,SORN,12,9,11,12,13,8,6,4,1,[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2015,2014,Licensed,0,1,1,2,2,2,2,2,2,[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2015,2014,SORN,0,1,1,0,0,0,0,0,0,[z]
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2014,2014,Licensed,47,54,55,56,58,65,64,72,75,89
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2014,2014,SORN,22,17,15,16,11,7,10,4,5,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2013,2013,Licensed,9,11,7,9,12,11,13,18,16,15
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2013,2013,SORN,6,4,6,6,5,6,4,1,1,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2012,2012,Licensed,6,6,4,6,5,7,6,10,15,13
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2012,2012,SORN,6,6,6,5,5,5,4,3,1,2
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2011,2011,Licensed,10,8,9,7,7,9,7,10,12,13
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2011,2011,SORN,3,4,2,6,4,3,3,2,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2010,2010,Licensed,3,3,2,2,5,5,6,7,5,4
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2010,2010,SORN,6,6,7,7,4,4,2,2,2,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2009,2009,Licensed,2,2,2,0,1,1,2,1,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2009,2009,SORN,0,0,0,2,1,1,0,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2008,2008,Licensed,4,3,3,4,3,5,6,8,11,9
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2008,2008,SORN,5,5,5,6,6,4,3,2,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2007,2007,Licensed,6,4,4,4,6,8,8,8,8,7
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2007,2007,SORN,5,6,6,6,5,3,4,4,3,3
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2006,2006,Licensed,0,0,0,0,0,0,0,0,1,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2005,2004,Licensed,1,1,0,0,0,0,1,1,0,1
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2005,2004,SORN,0,0,1,1,1,1,0,0,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2004,2004,SORN,1,1,1,1,1,1,1,1,0,0
Cars,LAMBORGHINI,LAMBORGHINI MODEL MISSING,MISSING,2003,2003,Licensed,0,1,1,1,1,1,0,1,1,1
